date_sk,full_date,year,quarter,month_num,month_name,month_short,year_month,year_month_sort,week_num,day_num,day_name,is_weekend
20140722,2014-07-22,2014,3,7,July,Jul,2014-07,201407,30,22,Tuesday,False
20140723,2014-07-23,2014,3,7,July,Jul,2014-07,201407,30,23,Wednesday,False
20140724,2014-07-24,2014,3,7,July,Jul,2014-07,201407,30,24,Thursday,False
20140725,2014-07-25,2014,3,7,July,Jul,2014-07,201407,30,25,Friday,False
20140726,2014-07-26,2014,3,7,July,Jul,2014-07,201407,30,26,Saturday,True
20140727,2014-07-27,2014,3,7,July,Jul,2014-07,201407,30,27,Sunday,True
20140728,2014-07-28,2014,3,7,July,Jul,2014-07,201407,31,28,Monday,False
20140729,2014-07-29,2014,3,7,July,Jul,2014-07,201407,31,29,Tuesday,False
20140730,2014-07-30,2014,3,7,July,Jul,2014-07,201407,31,30,Wednesday,False
20140731,2014-07-31,2014,3,7,July,Jul,2014-07,201407,31,31,Thursday,False
20140801,2014-08-01,2014,3,8,August,Aug,2014-08,201408,31,1,Friday,False
20140802,2014-08-02,2014,3,8,August,Aug,2014-08,201408,31,2,Saturday,True
20140803,2014-08-03,2014,3,8,August,Aug,2014-08,201408,31,3,Sunday,True
20140804,2014-08-04,2014,3,8,August,Aug,2014-08,201408,32,4,Monday,False
20140805,2014-08-05,2014,3,8,August,Aug,2014-08,201408,32,5,Tuesday,False
20140806,2014-08-06,2014,3,8,August,Aug,2014-08,201408,32,6,Wednesday,False
20140807,2014-08-07,2014,3,8,August,Aug,2014-08,201408,32,7,Thursday,False
20140808,2014-08-08,2014,3,8,August,Aug,2014-08,201408,32,8,Friday,False
20140809,2014-08-09,2014,3,8,August,Aug,2014-08,201408,32,9,Saturday,True
20140810,2014-08-10,2014,3,8,August,Aug,2014-08,201408,32,10,Sunday,True
20140811,2014-08-11,2014,3,8,August,Aug,2014-08,201408,33,11,Monday,False
20140812,2014-08-12,2014,3,8,August,Aug,2014-08,201408,33,12,Tuesday,False
20140813,2014-08-13,2014,3,8,August,Aug,2014-08,201408,33,13,Wednesday,False
20140814,2014-08-14,2014,3,8,August,Aug,2014-08,201408,33,14,Thursday,False
20140815,2014-08-15,2014,3,8,August,Aug,2014-08,201408,33,15,Friday,False
20140816,2014-08-16,2014,3,8,August,Aug,2014-08,201408,33,16,Saturday,True
20140817,2014-08-17,2014,3,8,August,Aug,2014-08,201408,33,17,Sunday,True
20140818,2014-08-18,2014,3,8,August,Aug,2014-08,201408,34,18,Monday,False
20140819,2014-08-19,2014,3,8,August,Aug,2014-08,201408,34,19,Tuesday,False
20140820,2014-08-20,2014,3,8,August,Aug,2014-08,201408,34,20,Wednesday,False
20140821,2014-08-21,2014,3,8,August,Aug,2014-08,201408,34,21,Thursday,False
20140822,2014-08-22,2014,3,8,August,Aug,2014-08,201408,34,22,Friday,False
20140823,2014-08-23,2014,3,8,August,Aug,2014-08,201408,34,23,Saturday,True
20140824,2014-08-24,2014,3,8,August,Aug,2014-08,201408,34,24,Sunday,True
20140825,2014-08-25,2014,3,8,August,Aug,2014-08,201408,35,25,Monday,False
20140826,2014-08-26,2014,3,8,August,Aug,2014-08,201408,35,26,Tuesday,False
20140827,2014-08-27,2014,3,8,August,Aug,2014-08,201408,35,27,Wednesday,False
20140828,2014-08-28,2014,3,8,August,Aug,2014-08,201408,35,28,Thursday,False
20140829,2014-08-29,2014,3,8,August,Aug,2014-08,201408,35,29,Friday,False
20140830,2014-08-30,2014,3,8,August,Aug,2014-08,201408,35,30,Saturday,True
20140831,2014-08-31,2014,3,8,August,Aug,2014-08,201408,35,31,Sunday,True
20140901,2014-09-01,2014,3,9,September,Sep,2014-09,201409,36,1,Monday,False
20140902,2014-09-02,2014,3,9,September,Sep,2014-09,201409,36,2,Tuesday,False
20140903,2014-09-03,2014,3,9,September,Sep,2014-09,201409,36,3,Wednesday,False
20140904,2014-09-04,2014,3,9,September,Sep,2014-09,201409,36,4,Thursday,False
20140905,2014-09-05,2014,3,9,September,Sep,2014-09,201409,36,5,Friday,False
20140906,2014-09-06,2014,3,9,September,Sep,2014-09,201409,36,6,Saturday,True
20140907,2014-09-07,2014,3,9,September,Sep,2014-09,201409,36,7,Sunday,True
20140908,2014-09-08,2014,3,9,September,Sep,2014-09,201409,37,8,Monday,False
20140909,2014-09-09,2014,3,9,September,Sep,2014-09,201409,37,9,Tuesday,False
20140910,2014-09-10,2014,3,9,September,Sep,2014-09,201409,37,10,Wednesday,False
20140911,2014-09-11,2014,3,9,September,Sep,2014-09,201409,37,11,Thursday,False
20140912,2014-09-12,2014,3,9,September,Sep,2014-09,201409,37,12,Friday,False
20140913,2014-09-13,2014,3,9,September,Sep,2014-09,201409,37,13,Saturday,True
20140914,2014-09-14,2014,3,9,September,Sep,2014-09,201409,37,14,Sunday,True
20140915,2014-09-15,2014,3,9,September,Sep,2014-09,201409,38,15,Monday,False
20140916,2014-09-16,2014,3,9,September,Sep,2014-09,201409,38,16,Tuesday,False
20140917,2014-09-17,2014,3,9,September,Sep,2014-09,201409,38,17,Wednesday,False
20140918,2014-09-18,2014,3,9,September,Sep,2014-09,201409,38,18,Thursday,False
20140919,2014-09-19,2014,3,9,September,Sep,2014-09,201409,38,19,Friday,False
20140920,2014-09-20,2014,3,9,September,Sep,2014-09,201409,38,20,Saturday,True
20140921,2014-09-21,2014,3,9,September,Sep,2014-09,201409,38,21,Sunday,True
20140922,2014-09-22,2014,3,9,September,Sep,2014-09,201409,39,22,Monday,False
20140923,2014-09-23,2014,3,9,September,Sep,2014-09,201409,39,23,Tuesday,False
20140924,2014-09-24,2014,3,9,September,Sep,2014-09,201409,39,24,Wednesday,False
20140925,2014-09-25,2014,3,9,September,Sep,2014-09,201409,39,25,Thursday,False
20140926,2014-09-26,2014,3,9,September,Sep,2014-09,201409,39,26,Friday,False
20140927,2014-09-27,2014,3,9,September,Sep,2014-09,201409,39,27,Saturday,True
20140928,2014-09-28,2014,3,9,September,Sep,2014-09,201409,39,28,Sunday,True
20140929,2014-09-29,2014,3,9,September,Sep,2014-09,201409,40,29,Monday,False
20140930,2014-09-30,2014,3,9,September,Sep,2014-09,201409,40,30,Tuesday,False
20141001,2014-10-01,2014,4,10,October,Oct,2014-10,201410,40,1,Wednesday,False
20141002,2014-10-02,2014,4,10,October,Oct,2014-10,201410,40,2,Thursday,False
20141003,2014-10-03,2014,4,10,October,Oct,2014-10,201410,40,3,Friday,False
20141004,2014-10-04,2014,4,10,October,Oct,2014-10,201410,40,4,Saturday,True
20141005,2014-10-05,2014,4,10,October,Oct,2014-10,201410,40,5,Sunday,True
20141006,2014-10-06,2014,4,10,October,Oct,2014-10,201410,41,6,Monday,False
20141007,2014-10-07,2014,4,10,October,Oct,2014-10,201410,41,7,Tuesday,False
20141008,2014-10-08,2014,4,10,October,Oct,2014-10,201410,41,8,Wednesday,False
20141009,2014-10-09,2014,4,10,October,Oct,2014-10,201410,41,9,Thursday,False
20141010,2014-10-10,2014,4,10,October,Oct,2014-10,201410,41,10,Friday,False
20141011,2014-10-11,2014,4,10,October,Oct,2014-10,201410,41,11,Saturday,True
20141012,2014-10-12,2014,4,10,October,Oct,2014-10,201410,41,12,Sunday,True
20141013,2014-10-13,2014,4,10,October,Oct,2014-10,201410,42,13,Monday,False
20141014,2014-10-14,2014,4,10,October,Oct,2014-10,201410,42,14,Tuesday,False
20141015,2014-10-15,2014,4,10,October,Oct,2014-10,201410,42,15,Wednesday,False
20141016,2014-10-16,2014,4,10,October,Oct,2014-10,201410,42,16,Thursday,False
20141017,2014-10-17,2014,4,10,October,Oct,2014-10,201410,42,17,Friday,False
20141018,2014-10-18,2014,4,10,October,Oct,2014-10,201410,42,18,Saturday,True
20141019,2014-10-19,2014,4,10,October,Oct,2014-10,201410,42,19,Sunday,True
20141020,2014-10-20,2014,4,10,October,Oct,2014-10,201410,43,20,Monday,False
20141021,2014-10-21,2014,4,10,October,Oct,2014-10,201410,43,21,Tuesday,False
20141022,2014-10-22,2014,4,10,October,Oct,2014-10,201410,43,22,Wednesday,False
20141023,2014-10-23,2014,4,10,October,Oct,2014-10,201410,43,23,Thursday,False
20141024,2014-10-24,2014,4,10,October,Oct,2014-10,201410,43,24,Friday,False
20141025,2014-10-25,2014,4,10,October,Oct,2014-10,201410,43,25,Saturday,True
20141026,2014-10-26,2014,4,10,October,Oct,2014-10,201410,43,26,Sunday,True
20141027,2014-10-27,2014,4,10,October,Oct,2014-10,201410,44,27,Monday,False
20141028,2014-10-28,2014,4,10,October,Oct,2014-10,201410,44,28,Tuesday,False
20141029,2014-10-29,2014,4,10,October,Oct,2014-10,201410,44,29,Wednesday,False
20141030,2014-10-30,2014,4,10,October,Oct,2014-10,201410,44,30,Thursday,False
20141031,2014-10-31,2014,4,10,October,Oct,2014-10,201410,44,31,Friday,False
20141101,2014-11-01,2014,4,11,November,Nov,2014-11,201411,44,1,Saturday,True
20141102,2014-11-02,2014,4,11,November,Nov,2014-11,201411,44,2,Sunday,True
20141103,2014-11-03,2014,4,11,November,Nov,2014-11,201411,45,3,Monday,False
20141104,2014-11-04,2014,4,11,November,Nov,2014-11,201411,45,4,Tuesday,False
20141105,2014-11-05,2014,4,11,November,Nov,2014-11,201411,45,5,Wednesday,False
20141106,2014-11-06,2014,4,11,November,Nov,2014-11,201411,45,6,Thursday,False
20141107,2014-11-07,2014,4,11,November,Nov,2014-11,201411,45,7,Friday,False
20141108,2014-11-08,2014,4,11,November,Nov,2014-11,201411,45,8,Saturday,True
20141109,2014-11-09,2014,4,11,November,Nov,2014-11,201411,45,9,Sunday,True
20141110,2014-11-10,2014,4,11,November,Nov,2014-11,201411,46,10,Monday,False
20141111,2014-11-11,2014,4,11,November,Nov,2014-11,201411,46,11,Tuesday,False
20141112,2014-11-12,2014,4,11,November,Nov,2014-11,201411,46,12,Wednesday,False
20141113,2014-11-13,2014,4,11,November,Nov,2014-11,201411,46,13,Thursday,False
20141114,2014-11-14,2014,4,11,November,Nov,2014-11,201411,46,14,Friday,False
20141115,2014-11-15,2014,4,11,November,Nov,2014-11,201411,46,15,Saturday,True
20141116,2014-11-16,2014,4,11,November,Nov,2014-11,201411,46,16,Sunday,True
20141117,2014-11-17,2014,4,11,November,Nov,2014-11,201411,47,17,Monday,False
20141118,2014-11-18,2014,4,11,November,Nov,2014-11,201411,47,18,Tuesday,False
20141119,2014-11-19,2014,4,11,November,Nov,2014-11,201411,47,19,Wednesday,False
20141120,2014-11-20,2014,4,11,November,Nov,2014-11,201411,47,20,Thursday,False
20141121,2014-11-21,2014,4,11,November,Nov,2014-11,201411,47,21,Friday,False
20141122,2014-11-22,2014,4,11,November,Nov,2014-11,201411,47,22,Saturday,True
20141123,2014-11-23,2014,4,11,November,Nov,2014-11,201411,47,23,Sunday,True
20141124,2014-11-24,2014,4,11,November,Nov,2014-11,201411,48,24,Monday,False
20141125,2014-11-25,2014,4,11,November,Nov,2014-11,201411,48,25,Tuesday,False
20141126,2014-11-26,2014,4,11,November,Nov,2014-11,201411,48,26,Wednesday,False
20141127,2014-11-27,2014,4,11,November,Nov,2014-11,201411,48,27,Thursday,False
20141128,2014-11-28,2014,4,11,November,Nov,2014-11,201411,48,28,Friday,False
20141129,2014-11-29,2014,4,11,November,Nov,2014-11,201411,48,29,Saturday,True
20141130,2014-11-30,2014,4,11,November,Nov,2014-11,201411,48,30,Sunday,True
20141201,2014-12-01,2014,4,12,December,Dec,2014-12,201412,49,1,Monday,False
20141202,2014-12-02,2014,4,12,December,Dec,2014-12,201412,49,2,Tuesday,False
20141203,2014-12-03,2014,4,12,December,Dec,2014-12,201412,49,3,Wednesday,False
20141204,2014-12-04,2014,4,12,December,Dec,2014-12,201412,49,4,Thursday,False
20141205,2014-12-05,2014,4,12,December,Dec,2014-12,201412,49,5,Friday,False
20141206,2014-12-06,2014,4,12,December,Dec,2014-12,201412,49,6,Saturday,True
20141207,2014-12-07,2014,4,12,December,Dec,2014-12,201412,49,7,Sunday,True
20141208,2014-12-08,2014,4,12,December,Dec,2014-12,201412,50,8,Monday,False
20141209,2014-12-09,2014,4,12,December,Dec,2014-12,201412,50,9,Tuesday,False
20141210,2014-12-10,2014,4,12,December,Dec,2014-12,201412,50,10,Wednesday,False
20141211,2014-12-11,2014,4,12,December,Dec,2014-12,201412,50,11,Thursday,False
20141212,2014-12-12,2014,4,12,December,Dec,2014-12,201412,50,12,Friday,False
20141213,2014-12-13,2014,4,12,December,Dec,2014-12,201412,50,13,Saturday,True
20141214,2014-12-14,2014,4,12,December,Dec,2014-12,201412,50,14,Sunday,True
20141215,2014-12-15,2014,4,12,December,Dec,2014-12,201412,51,15,Monday,False
20141216,2014-12-16,2014,4,12,December,Dec,2014-12,201412,51,16,Tuesday,False
20141217,2014-12-17,2014,4,12,December,Dec,2014-12,201412,51,17,Wednesday,False
20141218,2014-12-18,2014,4,12,December,Dec,2014-12,201412,51,18,Thursday,False
20141219,2014-12-19,2014,4,12,December,Dec,2014-12,201412,51,19,Friday,False
20141220,2014-12-20,2014,4,12,December,Dec,2014-12,201412,51,20,Saturday,True
20141221,2014-12-21,2014,4,12,December,Dec,2014-12,201412,51,21,Sunday,True
20141222,2014-12-22,2014,4,12,December,Dec,2014-12,201412,52,22,Monday,False
20141223,2014-12-23,2014,4,12,December,Dec,2014-12,201412,52,23,Tuesday,False
20141224,2014-12-24,2014,4,12,December,Dec,2014-12,201412,52,24,Wednesday,False
20141225,2014-12-25,2014,4,12,December,Dec,2014-12,201412,52,25,Thursday,False
20141226,2014-12-26,2014,4,12,December,Dec,2014-12,201412,52,26,Friday,False
20141227,2014-12-27,2014,4,12,December,Dec,2014-12,201412,52,27,Saturday,True
20141228,2014-12-28,2014,4,12,December,Dec,2014-12,201412,52,28,Sunday,True
20141229,2014-12-29,2014,4,12,December,Dec,2014-12,201412,1,29,Monday,False
20141230,2014-12-30,2014,4,12,December,Dec,2014-12,201412,1,30,Tuesday,False
20141231,2014-12-31,2014,4,12,December,Dec,2014-12,201412,1,31,Wednesday,False
20150101,2015-01-01,2015,1,1,January,Jan,2015-01,201501,1,1,Thursday,False
20150102,2015-01-02,2015,1,1,January,Jan,2015-01,201501,1,2,Friday,False
20150103,2015-01-03,2015,1,1,January,Jan,2015-01,201501,1,3,Saturday,True
20150104,2015-01-04,2015,1,1,January,Jan,2015-01,201501,1,4,Sunday,True
20150105,2015-01-05,2015,1,1,January,Jan,2015-01,201501,2,5,Monday,False
20150106,2015-01-06,2015,1,1,January,Jan,2015-01,201501,2,6,Tuesday,False
20150107,2015-01-07,2015,1,1,January,Jan,2015-01,201501,2,7,Wednesday,False
